	sentence	speaker	dialog_id	subset	uttr_id	sent_id	speaker_continue	opinion	statement	pos_answer	neg_answer	command	comment	other_answers	open_question_factual	yes_no_question	complaint	open_question_opinion	appreciation	dev_command
263	You just wear boxers.	OOOOO	107	train	4	1	1	0.0047784908674657	0.9698802828788756	0.0014224393526092	0.0013136657653376	0.0055750459432601	0.0018131250981241	0.0013956162147223	0.0014245230704545	0.0021527840290218	0.0035866082180291	0.0006972490227781	0.0010218456154689	0.0049382247962057
264	What if someone got it in their head to give them a tug?	XXXXX	107	train	5	0	0	0.3886523246765136	0.0670345947146415	0.0055188057012856	0.003696575993672	0.1714553236961364	0.0054920129477977	0.0050935982726514	0.0933507978916168	0.081711508333683	0.0061109284870326	0.1480919271707534	0.0062458654865622	0.0175457000732421
265	What then?	XXXXX	107	train	5	1	1	0.0437257997691631	0.0231952536851167	0.0030876679811626	0.0083753326907753	0.0524416379630565	0.0186119936406612	0.0126917315647006	0.5164710879325867	0.0237389560788869	0.1662828028202057	0.1068760156631469	0.0083294967189431	0.0161722656339406
266	You're so old fashioned!	OOOOO	107	train	6	0	0	0.0311246272176504	0.0066607035696506	0.0064105503261089	0.0069320034235715	0.0053278715349733	0.5220314264297485	0.0074783954769372	0.0125569710507988	0.0119391027837991	0.1134952083230018	0.0101405819877982	0.2452094554901123	0.0206931009888649
267	Nobody is going to pull down your pants!	OOOOO	107	train	6	1	1	0.0724088922142982	0.2676483392715454	0.0136263826861977	0.1896393597126007	0.0146990437060594	0.0208628140389919	0.0160514209419488	0.0178242791444063	0.0158753767609596	0.3355883359909057	0.0070130093954503	0.0055189821869134	0.0232437495142221
268	If you ask me, it's a walking invitation!	XXXXX	107	train	7	0	0	0.1604491770267486	0.7866240739822388	0.0046974918805062	0.0026003217790275	0.0211574845016002	0.0050992150790989	0.0018451284850016	0.0017285614740103	0.0017865427071228	0.0056392722763121	0.0012986799702048	0.0018874626839533	0.0051865866407752
269	Hi, Charles.	OOOOO	108	train	0	0	0	0.0294332616031169	0.9535317420959472	0.0014314308064058	0.0007401249604299	0.0045722336508333	0.0016905565280467	0.0007739669526927	0.0010546301491558	0.0012570783728733	0.0019823610782623	0.0005174753023311	0.0007208834867924	0.0022943508811295
270	What's the matter?	OOOOO	108	train	0	1	1	0.005192229989916	0.0034016126301139	0.0018325527198612	0.0034438194707036	0.0062307976186275	0.0024617619346827	0.0025423348415642	0.9298335909843444	0.0081107560545206	0.0091143595054745	0.0214432943612337	0.0019714194349944	0.0044214730150997
271	Oh!!	XXXXX	108	train	1	0	0	0.0092357425019145	0.016751505434513	0.0030556314159184	0.0216437894850969	0.0062822452746331	0.0332933589816093	0.0119339441880583	0.005519488826394	0.0077925426885485	0.8583651781082153	0.002778602996841	0.0074323606677353	0.0159156825393438
272	My car isn't working.	XXXXX	108	train	1	1	1	0.0325270369648933	0.7145854234695435	0.0074658319354057	0.0359687879681587	0.0166135765612125	0.0087995724752545	0.0120388129726052	0.0381597243249416	0.0187713634222745	0.084436111152172	0.005282717756927	0.0030136094428598	0.0223375279456377
273	I'm waiting for a tow-truck.	XXXXX	108	train	1	2	1	0.0200277287513017	0.9594836235046388	0.0015871084760874	0.0014198657590895	0.0045496732927858	0.0020312441047281	0.0011123344302177	0.0022020081523805	0.0013599684461951	0.002519492059946	0.0007384816999547	0.0006907336064614	0.0022777379490435
274	Do you have a ride home?	OOOOO	108	train	2	0	0	0.0013618874363601	0.0098777040839195	0.0029401704668998	0.002401384525001	0.0196005590260028	0.0041841128841042	0.002299262676388	0.0233105607330799	0.9056658148765564	0.0050622317939996	0.0075950203463435	0.003403136273846	0.0122982440516352
275	Yes.	XXXXX	108	train	3	0	0	0.0005097354878671	0.0012296593049541	0.991145670413971	0.0009636916802264	0.0011288422392681	0.0008607338531874	0.0006661941879428	0.0003412501537241	0.0006390454946085	0.0003033503890037	0.0004136809438932	0.001125427079387	0.0006728617008775
276	my wife is coming to get me.	XXXXX	108	train	3	0	1	0.0157279670238494	0.957942545413971	0.0011167129268869	0.001430474454537	0.0070319296792149	0.0021599736064672	0.0011021549580618	0.0020627935882657	0.0017592998920008	0.0048759784549474	0.0007803190383128	0.000678916927427	0.0033310379367321
277	That's good.	OOOOO	108	train	4	0	0	0.0179094038903713	0.003759998595342	0.0082321017980575	0.0026237431447952	0.0049400171265006	0.5407236218452454	0.0037120792549103	0.0049224290996789	0.006889940239489	0.0120095843449234	0.0053983996622264	0.3783820271492004	0.0104965707287192
278	Do you live near here?	OOOOO	108	train	4	1	1	0.000946186017245	0.0030798092484474	0.0023230721708387	0.0020619912538677	0.0129912998527288	0.0040521477349102	0.0019434427376836	0.0192434825003147	0.9267107844352722	0.0050415960140526	0.0078445244580507	0.0036287710536271	0.0101328184828162
279	No, we live in the suburbs.	XXXXX	108	train	5	0	0	0.0024580883327871	0.0130428569391369	0.0099037867039442	0.9293784499168396	0.0017321965424343	0.0018624695949256	0.0056994725018739	0.0034989782143384	0.0025771148502826	0.0245239287614822	0.0014620907604694	0.0011646003695204	0.0026959627866744
280	What about you?	XXXXX	108	train	5	1	1	0.0047158119268715	0.0014092634664848	0.002112342743203	0.0022683285642415	0.0063309664838016	0.0031678508967161	0.0047508659772574	0.0402418076992034	0.0100530376657843	0.0047948257997632	0.9029012322425842	0.0104120709002017	0.0068415333516895
281	I live downtown, with my parents.	OOOOO	108	train	6	0	0	0.019550921395421	0.9694608449935912	0.0006311894394457	0.0004662113205995	0.0015816581435501	0.0020033332984894	0.0008641949971206	0.0007614571368321	0.0008056035730987	0.0014184640021994	0.0004811513063032	0.0007426200900226	0.0012323640985414
282	Do you have a car?	XXXXX	108	train	7	0	0	0.0009199480409733	0.0055842013098299	0.0030507699120789	0.0022662996780127	0.0193259064108133	0.0041515617631375	0.0021166170481592	0.0244313832372427	0.9048330783843994	0.0060682878829538	0.0083635868504643	0.0042840144596993	0.0146043440327048
283	I don't need a car.	OOOOO	108	train	8	0	0	0.0262798070907592	0.7629945278167725	0.0198283810168504	0.1143711879849433	0.0045836893841624	0.0041678510606288	0.0184643752872943	0.0060644587501883	0.0057122730650007	0.0274676159024238	0.0023230502847582	0.0020260263700038	0.005716766230762
284	I walk to work.	OOOOO	108	train	8	1	1	0.0076556401327252	0.9752976298332214	0.0012081364402547	0.0008427952416241	0.0049399496056139	0.0011704619973897	0.0009348570602014	0.0010521446820348	0.0012499842559918	0.0017662831814959	0.0005486914888024	0.0006104574422352	0.0027230200357735
285	You're lucky!	XXXXX	108	train	9	0	0	0.3687518239021301	0.0394750572741031	0.011514563113451	0.0062686558812856	0.0092100445181131	0.4297046959400177	0.0041376505978405	0.0109916012734174	0.0084893126040697	0.0213778484612703	0.0054925293661653	0.0715589970350265	0.0130272274836897
286	Happy anniversary, sweetheart!	OOOOO	109	train	0	0	0	0.7852823138237	0.1240109652280807	0.0076362011022865	0.0052615879103541	0.0100032286718487	0.0220293626189231	0.0024085480254143	0.0066442303359508	0.0072294836863875	0.0080008320510387	0.0044107534922659	0.0079567143693566	0.0091257765889167
287	Yes.	XXXXX	109	train	1	0	0	0.0009630347485654	0.0023247757926583	0.9882922768592834	0.0007756479899398	0.0017244268674403	0.0011215624399483	0.0007211981574073	0.0004085154505446	0.0006538568995893	0.0004214049549773	0.0004079303180333	0.0013390152016654	0.0008462542900815
288	to our first anniversary and many more to come.	XXXXX	109	train	1	1	1	0.4429398477077484	0.493152379989624	0.006513672415167	0.003365775803104	0.0222153943032026	0.0066769439727067	0.001811369205825	0.0043064546771347	0.0032215723767876	0.0039278613403439	0.0026032647583633	0.0031611211597919	0.0061043002642691
289	Cheers!	XXXXX	109	train	1	2	1	0.754629909992218	0.0941390693187713	0.0165362562984228	0.0062227174639701	0.0421741008758544	0.0145435826852917	0.003374746069312	0.0120538398623466	0.0112771885469555	0.0056149647571146	0.0084634432569146	0.0089153014123439	0.0220549143850803
290	I'll drink to that.	OOOOO	109	train	2	0	0	0.7384679317474365	0.1406623870134353	0.0405682548880577	0.0081713274121284	0.0334666669368743	0.0053549385629594	0.0041064103133976	0.00647459551692	0.0060986066237092	0.0030114178080111	0.0038878687191754	0.0029441956430673	0.0067854118533432
291	Thanks for making this a night worth remembering.	OOOOO	109	train	2	1	1	0.7366291284561157	0.0205006469041109	0.0122730834409594	0.0049063405022025	0.021282609552145	0.0873539447784423	0.0035823804792016	0.0103101450949907	0.0200284086167812	0.0072769927792251	0.0129739232361316	0.0430492497980594	0.0198332387953996
292	Well, it's a special day.	XXXXX	109	train	3	0	0	0.8489640951156616	0.0173097122460603	0.0127997398376464	0.0026768399402499	0.0042866240255534	0.0860573202371597	0.0029584586154669	0.0022100384812802	0.0032780601177364	0.0037791065406054	0.0020592231303453	0.0101681072264909	0.0034526784438639
293	They say if you survive the first year, the rest is smooth sailing.	XXXXX	109	train	3	1	1	0.3750321567058563	0.5688794255256653	0.0049543124623596	0.0043278476223349	0.0063814208842813	0.0170247312635183	0.0023953809868544	0.0040166289545595	0.0026057492941617	0.0064272093586623	0.0017037387005984	0.0029700782615691	0.0032813232392072
294	That's good to know.	OOOOO	109	train	4	0	0	0.1109429076313972	0.0199063383042812	0.0175558198243379	0.0050568240694701	0.0152663048356771	0.4560985863208771	0.0043143890798091	0.008468042127788	0.0086600761860609	0.0123921865597367	0.0094247050583362	0.3140512406826019	0.0178626179695129
295	Oh, listen!	OOOOO	109	train	4	1	1	0.0070941001176834	0.0681631043553352	0.0320554822683334	0.0229442473500967	0.2773589789867401	0.018782464787364	0.0073327259160578	0.0063816253095865	0.0219608414918184	0.2804819941520691	0.0082470756024122	0.0253277234733104	0.2238696664571762
296	The band's playing our song.	OOOOO	109	train	4	2	1	0.0053549944423139	0.9747641682624816	0.0009139555622823	0.0008524195291101	0.0042584408074617	0.001537796924822	0.0011560600250959	0.0009013508097268	0.0015565198846161	0.0034079472534358	0.0005430587334558	0.0008915538201108	0.0038617337122559
297	I requested it.	XXXXX	109	train	5	0	0	0.2108954638242721	0.7529760003089905	0.0020241106394678	0.0008451653411611	0.0152925755828619	0.0029194205999374	0.0011436881031841	0.0022293985821306	0.001996649429202	0.0026543240528553	0.0015342677943408	0.0014307085657492	0.0040582600049674
298	What do you say?	XXXXX	109	train	5	1	1	0.0049988301470875	0.0023800269700586	0.0017814669990912	0.0032822391949594	0.0061861295253038	0.001787356683053	0.0029170145280659	0.8270156979560852	0.0064735687337815	0.0068448917008936	0.1291388273239135	0.0031142071820795	0.004079689271748
299	Do you have your dancing shoes on?	XXXXX	109	train	5	2	1	0.0010733271483331	0.0040914234705269	0.0026156480889767	0.0031685146968811	0.0165415443480014	0.0038637733086943	0.0022098205517977	0.0259372554719448	0.904552698135376	0.0101470481604337	0.0074184732511639	0.0035589202307164	0.0148216299712657
300	Always.	OOOOO	109	train	6	0	0	0.0270772445946931	0.5610669851303101	0.3029862344264984	0.0113304834812879	0.0100344456732273	0.0212488211691379	0.0268936585634946	0.0028764619491994	0.0065632322803139	0.0081846481189131	0.0032112351618707	0.0104447277262806	0.0080818459391593
301	What do you plan to do for your birthday?	OOOOO	110	train	0	0	0	0.005529043264687	0.0017754362197592	0.002805785043165	0.0028050546534359	0.0060574044473469	0.0017327036475762	0.0036049557384103	0.1662362068891525	0.0097388355061411	0.0040329392068088	0.7828148007392883	0.0068294135853648	0.0060373949818313
302	I want to have a picnic with my friends, Mum.	XXXXX	110	train	1	0	0	0.9361556172370912	0.0492886006832122	0.0007996374042704	0.0005304279038682	0.0042906701564788	0.0013374437112361	0.0006692676688544	0.0018143054330721	0.0008600766886956	0.0007929875864647	0.0015788340242579	0.0008273358107544	0.0010548969730734
303	How about a party at home?	OOOOO	110	train	2	0	0	0.0059725036844611	0.0014524988364428	0.00471145613119	0.0022452152334153	0.0490404032170772	0.0046646753326058	0.0036471048370003	0.0272436309605836	0.0630391463637352	0.0031096544116735	0.8069993257522583	0.0139080919325351	0.0139662474393844
304	That way we can get together and celebrate it.	OOOOO	110	train	2	1	1	0.872157871723175	0.0616809763014316	0.0044651050120592	0.0021200005430728	0.0357275865972042	0.0034915870055556	0.0014253805857151	0.0036238234024494	0.0029132193885743	0.0019464406650513	0.0034149286802858	0.0017228710930794	0.0053102490492165
305	OK, Mum.	XXXXX	110	train	3	0	0	0.0636262744665145	0.6581025123596191	0.0463525019586086	0.0053346632048487	0.1235547065734863	0.0070868195034563	0.0040064230561256	0.0132615631446242	0.020672446116805	0.0143150817602872	0.0044314609840512	0.0056310864165425	0.0336244106292724
306	I'll invite my friends home.	XXXXX	110	train	3	1	1	0.1107185781002044	0.8099154829978943	0.004784045740962	0.0016748693305999	0.043817576020956	0.0019482024945318	0.0027662317734211	0.0042476314119994	0.0032827358227223	0.0021796112414449	0.0028707287274301	0.0018346757860854	0.0099596735090017
307	Why donвЂ™t you sit down and relax, darling?	OOOOO	398	train	0	0	0	0.0035702975001186	0.0033602719195187	0.0027184297796338	0.0021276890765875	0.0162940602749586	0.0066904015839099	0.0059782876633107	0.0633747056126594	0.0449006147682666	0.0066655804403126	0.8135120868682861	0.0180763900279998	0.0127311814576387
308	I donвЂ™t want to.	XXXXX	398	train	1	0	0	0.5867785811424255	0.1441514045000076	0.0067905727773904	0.0926722064614296	0.0052416017279028	0.0112900510430336	0.0880862325429916	0.0085446154698729	0.0046968655660748	0.0389131978154182	0.0039664460346102	0.002237310167402	0.0066309007816016
309	Well, come and talk to me then.	OOOOO	398	train	2	0	0	0.0078126331791281	0.0566657148301601	0.0048951003700494	0.0014228919753804	0.8440779447555542	0.0041579091921448	0.0018114575650542	0.0038979675155133	0.0046768519096076	0.0081389248371124	0.0039085303433239	0.0077132862061262	0.0508207604289054
310	Certainly not.	XXXXX	398	train	3	0	0	0.0202522184699773	0.0242234244942665	0.009648029692471	0.8334733843803406	0.0027551783714443	0.0117655051872134	0.0440005101263523	0.0032962325494736	0.0024299537762999	0.0391702055931091	0.0026030756998807	0.0030861962586641	0.0032961315009742
311	May I turn on the radio then?	OOOOO	398	train	4	0	0	0.0081637622788548	0.0157458446919918	0.0062969205901026	0.0017579643754288	0.530819833278656	0.004552399739623	0.0028256711084395	0.0170326940715312	0.32365283370018	0.005123533308506	0.023440383374691	0.0069462959654629	0.053641889244318
312	Turn on the radio?	XXXXX	398	train	5	0	0	0.0039884904399514	0.0316534861922264	0.0142555516213178	0.0039377002976834	0.3469575047492981	0.0062890853732824	0.0081633608788251	0.0123012997210025	0.0698164924979209	0.0176632944494485	0.0170120578259229	0.021570049226284	0.4463916420936584
313	What for?	XXXXX	398	train	5	1	1	0.0081325639039278	0.012650977820158	0.0022768946364521	0.0117792403325438	0.0084722694009542	0.0085737770423293	0.0079812351614236	0.7116009593009949	0.0168289691209793	0.175350546836853	0.0186965130269527	0.0050326553173363	0.0126234153285622
314	So that we can sit down together and listen to some music.	OOOOO	398	train	6	0	0	0.0553970895707607	0.7738266587257385	0.0028333554510027	0.0013255205703899	0.1099663600325584	0.0053092446178197	0.0024895025417208	0.0041435458697378	0.0060933781787753	0.007019926328212	0.0034574181772768	0.0040714805945754	0.0240665934979915
315	Listen to some music?	XXXXX	398	train	7	0	0	0.0080768931657075	0.0280436724424362	0.0347212888300418	0.0041561378166079	0.5102877616882324	0.0063908020965754	0.0055182259529829	0.0088295526802539	0.0637904405593872	0.0165899135172367	0.0116354972124099	0.0196277406066656	0.2823320925235748
316	And whoвЂ™ll cook dinner?	XXXXX	398	train	7	1	1	0.0222956892102956	0.0087645016610622	0.0024782337713986	0.0049539962783455	0.0097358375787734	0.0025727283209562	0.0084183802828192	0.6564184427261353	0.0069310977123677	0.0090740239247679	0.2568930685520172	0.0043533723801374	0.0071105454117059
